Ax;Ay;Bx;By;Mx;My;Nx;Ny;Vp;vp_raw;varvp;varvp_raw;tensao;corrente;step;potencia;resistencia corrente;resistividade
22.0;0.0;25.0;0.0;23.0;0.0;24.0;0.0;17.49;978076.0;0.0;3.0;28.06;11.25;183.0;128.0;2494.0;9.768
21.0;0.0;26.0;0.0;23.0;0.0;24.0;0.0;17.53;980600.0;0.0;5.0;28.32;11.18;184.0;128.0;2533.0;29.556
20.0;0.0;27.0;0.0;23.0;0.0;24.0;0.0;17.39;972263.0;0.0;0.0;28.35;11.28;185.0;128.0;2513.0;58.119
19.0;0.0;28.0;0.0;23.0;0.0;24.0;0.0;17.56;982034.0;0.0;8.0;28.35;11.17;186.0;128.0;2538.0;98.776
19.0;0.0;29.0;0.0;23.0;0.0;25.0;0.0;35.02;1958453.0;0.0;51.0;28.18;11.38;187.0;128.0;2476.0;116.013
17.0;0.0;31.0;0.0;23.0;0.0;25.0;0.0;34.9;1951654.0;0.0;41.0;28.14;11.22;188.0;128.0;2508.0;234.527
15.0;0.0;33.0;0.0;23.0;0.0;25.0;0.0;34.81;1946979.0;0.0;0.0;28.5;11.21;189.0;128.0;2542.0;390.219
14.0;0.0;35.0;0.0;23.0;0.0;26.0;0.0;52.42;2931283.0;0.0;3.0;28.37;11.42;190.0;128.0;2484.0;519.139
11.0;0.0;38.0;0.0;23.0;0.0;26.0;0.0;52.26;2922594.0;0.0;20.0;28.56;11.28;191.0;128.0;2532.0;873.296
11.0;0.0;39.0;0.0;23.0;0.0;27.0;0.0;69.7;3897689.0;0.0;35.0;28.7;11.17;192.0;128.0;2569.0;940.959
7.0;0.0;43.0;0.0;23.0;0.0;27.0;0.0;69.28;3874633.0;0.0;5.0;28.49;11.13;193.0;128.0;2560.0;1564.417
3.0;0.0;48.0;0.0;23.0;0.0;28.0;0.0;86.91;4860416.0;0.0;145.0;28.84;11.2;194.0;128.0;2575.0;2437.82
23.0;0.0;26.0;0.0;24.0;0.0;25.0;0.0;17.02;951792.0;0.0;0.0;28.41;11.34;195.0;128.0;2505.0;9.43
22.0;0.0;27.0;0.0;24.0;0.0;25.0;0.0;17.07;954537.0;0.0;0.0;28.15;11.29;196.0;128.0;2493.0;28.5
21.0;0.0;28.0;0.0;24.0;0.0;25.0;0.0;17.14;958346.0;0.0;1.0;28.24;11.36;197.0;128.0;2486.0;56.881
20.0;0.0;29.0;0.0;24.0;0.0;25.0;0.0;16.85;942265.0;0.0;8.0;28.26;11.31;198.0;128.0;2499.0;93.609
20.0;0.0;30.0;0.0;24.0;0.0;26.0;0.0;34.48;1928528.0;0.0;6.0;28.15;11.41;199.0;128.0;2467.0;113.923
18.0;0.0;32.0;0.0;24.0;0.0;26.0;0.0;34.73;1942052.0;0.0;11.0;28.43;11.44;200.0;128.0;2485.0;228.897
16.0;0.0;34.0;0.0;24.0;0.0;26.0;0.0;34.57;1933194.0;0.0;3.0;28.11;11.45;201.0;128.0;2455.0;379.406
15.0;0.0;36.0;0.0;24.0;0.0;27.0;0.0;51.7;2891143.0;0.0;46.0;28.29;11.28;202.0;128.0;2508.0;518.363
12.0;0.0;39.0;0.0;24.0;0.0;27.0;0.0;51.78;2895999.0;0.0;0.0;28.49;11.4;203.0;128.0;2499.0;856.167
12.0;0.0;40.0;0.0;24.0;0.0;28.0;0.0;68.86;3851115.0;0.0;34.0;28.79;11.31;204.0;128.0;2546.0;918.112
8.0;0.0;44.0;0.0;24.0;0.0;28.0;0.0;69.3;3875296.0;0.0;77.0;28.52;11.25;205.0;128.0;2535.0;1548.177
4.0;0.0;49.0;0.0;24.0;0.0;29.0;0.0;86.75;4851440.0;0.0;41.0;28.32;11.24;206.0;128.0;2520.0;2424.672
0.0;0.0;54.0;0.0;24.0;0.0;30.0;0.0;103.0;5759964.0;0.0;12.0;28.88;11.32;207.0;128.0;2551.0;3430.22
24.0;0.0;27.0;0.0;25.0;0.0;26.0;0.0;17.06;954277.0;0.0;2.0;28.43;11.28;208.0;128.0;2520.0;9.503
23.0;0.0;28.0;0.0;25.0;0.0;26.0;0.0;17.14;958298.0;0.0;1.0;28.06;11.38;209.0;128.0;2466.0;28.39
22.0;0.0;29.0;0.0;25.0;0.0;26.0;0.0;17.1;956551.0;0.0;5.0;28.47;11.26;210.0;128.0;2528.0;57.252
21.0;0.0;30.0;0.0;25.0;0.0;26.0;0.0;17.18;960504.0;0.0;1.0;28.43;11.42;211.0;128.0;2489.0;94.523
21.0;0.0;31.0;0.0;25.0;0.0;27.0;0.0;34.51;1930007.0;0.0;5.0;28.59;11.42;212.0;128.0;2504.0;113.923
19.0;0.0;33.0;0.0;25.0;0.0;27.0;0.0;34.6;1934947.0;0.0;16.0;28.32;11.61;213.0;128.0;2439.0;224.701
17.0;0.0;35.0;0.0;25.0;0.0;27.0;0.0;34.7;1940530.0;0.0;8.0;28.41;11.51;214.0;128.0;2468.0;378.847
16.0;0.0;37.0;0.0;25.0;0.0;28.0;0.0;52.41;2930737.0;0.0;19.0;28.26;11.46;215.0;128.0;2466.0;517.228
13.0;0.0;40.0;0.0;25.0;0.0;28.0;0.0;51.76;2894570.0;0.0;3.0;28.66;11.47;216.0;128.0;2499.0;850.613
13.0;0.0;41.0;0.0;25.0;0.0;29.0;0.0;69.43;3882870.0;0.0;80.0;28.49;11.44;217.0;128.0;2490.0;915.192
9.0;0.0;45.0;0.0;25.0;0.0;29.0;0.0;68.88;3852319.0;0.0;37.0;28.59;11.43;218.0;128.0;2501.0;1514.561
5.0;0.0;50.0;0.0;25.0;0.0;30.0;0.0;85.87;4802057.0;0.0;74.0;28.79;11.45;219.0;128.0;2514.0;2356.057
1.0;0.0;55.0;0.0;25.0;0.0;31.0;0.0;103.31;5777500.0;0.0;57.0;28.76;11.42;220.0;128.0;2518.0;3410.416
25.0;0.0;28.0;0.0;26.0;0.0;27.0;0.0;17.21;962517.0;0.0;6.0;28.44;11.48;221.0;128.0;2477.0;9.419
24.0;0.0;29.0;0.0;26.0;0.0;27.0;0.0;17.12;957171.0;0.0;6.0;28.5;11.42;222.0;128.0;2496.0;28.258
23.0;0.0;30.0;0.0;26.0;0.0;27.0;0.0;17.1;956138.0;0.0;3.0;28.44;11.39;223.0;128.0;2497.0;56.598
22.0;0.0;31.0;0.0;26.0;0.0;27.0;0.0;17.11;956716.0;0.0;6.0;28.49;11.51;224.0;128.0;2475.0;93.402
22.0;0.0;32.0;0.0;26.0;0.0;28.0;0.0;34.9;1952014.0;0.0;30.0;28.47;11.6;225.0;128.0;2454.0;113.422
20.0;0.0;34.0;0.0;26.0;0.0;28.0;0.0;34.78;1945186.0;0.0;41.0;28.2;11.36;226.0;128.0;2482.0;230.841
18.0;0.0;36.0;0.0;26.0;0.0;28.0;0.0;34.68;1939212.0;0.0;0.0;28.46;11.35;227.0;128.0;2507.0;383.966
17.0;0.0;38.0;0.0;26.0;0.0;29.0;0.0;52.3;2924707.0;0.0;0.0;28.44;11.3;228.0;128.0;2517.0;523.45
14.0;0.0;41.0;0.0;26.0;0.0;29.0;0.0;52.11;2914187.0;0.0;5.0;28.55;11.32;229.0;128.0;2522.0;867.712
14.0;0.0;42.0;0.0;26.0;0.0;30.0;0.0;69.3;3875470.0;0.0;2.0;28.49;11.25;230.0;128.0;2532.0;928.906
10.0;0.0;46.0;0.0;26.0;0.0;30.0;0.0;68.83;3849152.0;0.0;16.0;29.14;11.21;231.0;128.0;2599.0;1543.164
6.0;0.0;51.0;0.0;26.0;0.0;31.0;0.0;86.15;4817916.0;0.0;60.0;28.52;11.19;232.0;128.0;2549.0;2418.661
2.0;0.0;56.0;0.0;26.0;0.0;32.0;0.0;103.84;5807242.0;0.0;59.0;28.31;11.11;233.0;128.0;2548.0;3523.561
26.0;0.0;29.0;0.0;27.0;0.0;28.0;0.0;17.41;973459.0;0.0;0.0;28.46;11.36;234.0;128.0;2505.0;9.629
25.0;0.0;30.0;0.0;27.0;0.0;28.0;0.0;17.26;965408.0;0.0;2.0;28.67;11.35;235.0;128.0;2526.0;28.665
24.0;0.0;31.0;0.0;27.0;0.0;28.0;0.0;17.18;960664.0;0.0;0.0;28.58;11.31;236.0;128.0;2527.0;57.265
23.0;0.0;32.0;0.0;27.0;0.0;28.0;0.0;17.26;965323.0;0.0;25.0;28.2;11.36;237.0;128.0;2482.0;95.465
23.0;0.0;33.0;0.0;27.0;0.0;29.0;0.0;34.82;1947417.0;0.0;17.0;28.02;11.26;238.0;128.0;2488.0;116.579
21.0;0.0;35.0;0.0;27.0;0.0;29.0;0.0;34.84;1948420.0;0.0;3.0;28.49;11.22;239.0;128.0;2539.0;234.124
19.0;0.0;37.0;0.0;27.0;0.0;29.0;0.0;34.58;1934100.0;0.0;2.0;28.37;11.31;240.0;128.0;2508.0;384.213
18.0;0.0;39.0;0.0;27.0;0.0;30.0;0.0;52.0;2907987.0;0.0;18.0;28.56;11.21;241.0;128.0;2548.0;524.626
15.0;0.0;42.0;0.0;27.0;0.0;30.0;0.0;51.42;2875348.0;0.0;62.0;28.93;11.11;242.0;128.0;2604.0;872.407
15.0;0.0;43.0;0.0;27.0;0.0;31.0;0.0;69.14;3866820.0;0.0;36.0;28.34;11.22;243.0;128.0;2526.0;929.239
11.0;0.0;47.0;0.0;27.0;0.0;31.0;0.0;69.14;3866607.0;0.0;8.0;28.29;11.13;244.0;128.0;2542.0;1561.256
7.0;0.0;52.0;0.0;27.0;0.0;32.0;0.0;86.81;4854590.0;0.0;30.0;28.53;11.12;245.0;128.0;2566.0;2452.533
3.0;0.0;57.0;0.0;27.0;0.0;33.0;0.0;104.03;5817747.0;0.0;103.0;29.04;11.19;246.0;128.0;2595.0;3504.771
27.0;0.0;30.0;0.0;28.0;0.0;29.0;0.0;17.06;954099.0;0.0;0.0;28.12;11.27;247.0;128.0;2495.0;9.511
26.0;0.0;31.0;0.0;28.0;0.0;29.0;0.0;17.06;954303.0;0.0;0.0;28.49;11.22;248.0;128.0;2539.0;28.661
25.0;0.0;32.0;0.0;28.0;0.0;29.0;0.0;17.11;956668.0;0.0;1.0;28.15;11.28;249.0;128.0;2496.0;57.184
24.0;0.0;33.0;0.0;28.0;0.0;29.0;0.0;16.95;948072.0;0.0;1.0;28.43;11.31;250.0;128.0;2514.0;94.164
24.0;0.0;34.0;0.0;28.0;0.0;30.0;0.0;34.51;1930112.0;0.0;2.0;28.4;11.26;251.0;128.0;2522.0;115.541
22.0;0.0;36.0;0.0;28.0;0.0;30.0;0.0;34.38;1922941.0;0.0;21.0;28.4;11.21;252.0;128.0;2533.0;231.239
20.0;0.0;38.0;0.0;28.0;0.0;30.0;0.0;34.37;1922221.0;0.0;5.0;28.38;11.0;253.0;128.0;2580.0;392.642
19.0;0.0;40.0;0.0;28.0;0.0;31.0;0.0;52.1;2913909.0;0.0;0.0;28.56;11.06;254.0;128.0;2582.0;532.764
16.0;0.0;43.0;0.0;28.0;0.0;31.0;0.0;51.88;2901405.0;0.0;3.0;28.66;10.96;255.0;128.0;2615.0;892.258
16.0;0.0;44.0;0.0;28.0;0.0;32.0;0.0;69.89;3908413.0;0.0;0.0;28.5;10.79;256.0;128.0;2641.0;976.753
12.0;0.0;48.0;0.0;28.0;0.0;32.0;0.0;69.79;3903037.0;0.0;2.0;28.87;10.84;257.0;128.0;2663.0;1618.094
8.0;0.0;53.0;0.0;28.0;0.0;33.0;0.0;86.95;4862725.0;0.0;16.0;28.67;10.87;258.0;128.0;2638.0;2512.985
4.0;0.0;58.0;0.0;28.0;0.0;34.0;0.0;104.29;5832097.0;0.0;24.0;28.5;10.9;259.0;128.0;2615.0;3607.01
28.0;0.0;31.0;0.0;29.0;0.0;30.0;0.0;16.99;950120.0;0.0;2.0;28.5;10.92;260.0;128.0;2610.0;9.776
27.0;0.0;32.0;0.0;29.0;0.0;30.0;0.0;16.99;949997.0;0.0;2.0;28.43;11.01;261.0;128.0;2582.0;29.088
26.0;0.0;33.0;0.0;29.0;0.0;30.0;0.0;17.0;950727.0;0.0;6.0;28.03;11.0;262.0;128.0;2548.0;58.262
25.0;0.0;34.0;0.0;29.0;0.0;30.0;0.0;16.94;947607.0;0.0;3.0;28.38;10.97;263.0;128.0;2587.0;97.026
25.0;0.0;35.0;0.0;29.0;0.0;31.0;0.0;34.73;1942290.0;0.0;34.0;28.35;11.01;264.0;128.0;2575.0;118.918
23.0;0.0;37.0;0.0;29.0;0.0;31.0;0.0;34.59;1934686.0;0.0;0.0;28.46;10.88;265.0;128.0;2616.0;239.708
21.0;0.0;39.0;0.0;29.0;0.0;31.0;0.0;34.58;1934131.0;0.0;0.0;28.38;10.88;266.0;128.0;2608.0;399.398
20.0;0.0;41.0;0.0;29.0;0.0;32.0;0.0;52.68;2945801.0;0.0;11.0;28.81;11.0;267.0;128.0;2619.0;541.633
17.0;0.0;44.0;0.0;29.0;0.0;32.0;0.0;52.77;2951378.0;0.0;7.0;28.55;11.02;268.0;128.0;2591.0;902.623
17.0;0.0;45.0;0.0;29.0;0.0;33.0;0.0;70.0;3914617.0;0.0;32.0;28.56;10.97;269.0;128.0;2603.0;962.238
13.0;0.0;49.0;0.0;29.0;0.0;33.0;0.0;69.88;3908023.0;0.0;50.0;28.5;11.0;270.0;128.0;2591.0;1596.615
9.0;0.0;54.0;0.0;29.0;0.0;34.0;0.0;86.77;4852550.0;0.0;184.0;28.82;10.9;271.0;128.0;2644.0;2500.881
5.0;0.0;59.0;0.0;29.0;0.0;35.0;0.0;103.51;5788610.0;0.0;30.0;28.67;10.86;272.0;128.0;2640.0;3593.218
29.0;0.0;32.0;0.0;30.0;0.0;31.0;0.0;17.36;970944.0;0.0;21.0;28.34;10.96;273.0;128.0;2586.0;9.952
28.0;0.0;33.0;0.0;30.0;0.0;31.0;0.0;17.24;964181.0;0.0;3.0;28.55;11.05;274.0;128.0;2584.0;29.409
27.0;0.0;34.0;0.0;30.0;0.0;31.0;0.0;17.36;970665.0;0.0;2.0;28.7;11.0;275.0;128.0;2609.0;59.496
26.0;0.0;35.0;0.0;30.0;0.0;31.0;0.0;17.37;971281.0;0.0;0.0;28.38;11.02;276.0;128.0;2575.0;99.037
26.0;0.0;36.0;0.0;30.0;0.0;32.0;0.0;35.54;1987359.0;0.0;0.0;28.24;11.08;277.0;128.0;2549.0;120.923
24.0;0.0;38.0;0.0;30.0;0.0;32.0;0.0;35.37;1978243.0;0.0;15.0;28.5;11.11;278.0;128.0;2565.0;240.039
22.0;0.0;40.0;0.0;30.0;0.0;32.0;0.0;35.56;1988528.0;0.0;12.0;28.41;11.06;279.0;128.0;2569.0;404.033
21.0;0.0;42.0;0.0;30.0;0.0;33.0;0.0;52.9;2958243.0;0.0;17.0;28.37;11.21;280.0;128.0;2531.0;533.706
18.0;0.0;45.0;0.0;30.0;0.0;33.0;0.0;52.83;2954450.0;0.0;12.0;28.59;11.34;281.0;128.0;2521.0;878.15
18.0;0.0;46.0;0.0;30.0;0.0;34.0;0.0;70.07;3918519.0;0.0;7.0;28.67;11.33;282.0;128.0;2530.0;932.596
14.0;0.0;50.0;0.0;30.0;0.0;34.0;0.0;69.93;3911011.0;0.0;45.0;28.52;11.32;283.0;128.0;2519.0;1552.591
10.0;0.0;55.0;0.0;30.0;0.0;35.0;0.0;87.0;4865259.0;0.0;45.0;28.9;11.35;284.0;128.0;2546.0;2408.093
6.0;0.0;60.0;0.0;30.0;0.0;36.0;0.0;103.34;5779235.0;0.0;65.0;28.61;11.22;285.0;128.0;2550.0;3472.216
30.0;0.0;33.0;0.0;31.0;0.0;32.0;0.0;17.96;1004584.0;0.0;8.0;28.09;11.15;286.0;128.0;2519.0;10.121
29.0;0.0;34.0;0.0;31.0;0.0;32.0;0.0;17.87;999638.0;0.0;0.0;28.35;11.46;287.0;128.0;2474.0;29.393
28.0;0.0;35.0;0.0;31.0;0.0;32.0;0.0;17.91;1001660.0;0.0;6.0;28.06;11.51;288.0;128.0;2438.0;58.661
27.0;0.0;36.0;0.0;31.0;0.0;32.0;0.0;17.84;997419.0;0.0;0.0;28.29;11.26;289.0;128.0;2512.0;99.549
27.0;0.0;37.0;0.0;31.0;0.0;33.0;0.0;35.45;1982631.0;0.0;0.0;28.26;11.4;290.0;128.0;2479.0;117.231
25.0;0.0;39.0;0.0;31.0;0.0;33.0;0.0;35.45;1982609.0;0.0;2.0;28.59;11.34;291.0;128.0;2521.0;235.703
23.0;0.0;41.0;0.0;31.0;0.0;33.0;0.0;35.53;1986791.0;0.0;11.0;28.24;11.15;292.0;128.0;2533.0;400.433
22.0;0.0;43.0;0.0;31.0;0.0;34.0;0.0;52.72;2948107.0;0.0;19.0;28.52;11.35;293.0;128.0;2513.0;525.33
19.0;0.0;46.0;0.0;31.0;0.0;34.0;0.0;52.51;2936649.0;0.0;0.0;28.69;11.31;294.0;128.0;2537.0;875.146
19.0;0.0;47.0;0.0;31.0;0.0;35.0;0.0;69.93;3910525.0;0.0;22.0;28.79;11.18;295.0;128.0;2575.0;943.22
15.0;0.0;51.0;0.0;31.0;0.0;35.0;0.0;69.57;3890759.0;0.0;19.0;28.43;11.11;296.0;128.0;2559.0;1573.794
11.0;0.0;56.0;0.0;31.0;0.0;36.0;0.0;87.1;4870848.0;0.0;156.0;28.85;11.28;297.0;128.0;2558.0;2425.822
7.0;0.0;61.0;0.0;31.0;0.0;37.0;0.0;103.79;5804281.0;0.0;73.0;28.63;11.38;298.0;128.0;2516.0;3438.305
31.0;0.0;34.0;0.0;32.0;0.0;33.0;0.0;17.28;966317.0;0.0;2.0;28.24;11.46;299.0;128.0;2464.0;9.474
30.0;0.0;35.0;0.0;32.0;0.0;33.0;0.0;17.27;965652.0;0.0;11.0;28.46;11.44;300.0;128.0;2488.0;28.456
29.0;0.0;36.0;0.0;32.0;0.0;33.0;0.0;17.31;967853.0;0.0;0.0;28.59;11.39;301.0;128.0;2510.0;57.293
28.0;0.0;37.0;0.0;32.0;0.0;33.0;0.0;17.29;966702.0;0.0;10.0;28.43;11.52;302.0;128.0;2468.0;94.302
28.0;0.0;38.0;0.0;32.0;0.0;34.0;0.0;34.7;1940670.0;0.0;0.0;28.26;11.63;303.0;128.0;2430.0;112.481
26.0;0.0;40.0;0.0;32.0;0.0;34.0;0.0;34.7;1940614.0;0.0;0.0;28.32;11.53;304.0;128.0;2456.0;226.914
24.0;0.0;42.0;0.0;32.0;0.0;34.0;0.0;34.68;1939300.0;0.0;0.0;28.63;11.54;305.0;128.0;2481.0;377.644
23.0;0.0;44.0;0.0;32.0;0.0;35.0;0.0;52.23;2920879.0;0.0;21.0;28.55;11.64;306.0;128.0;2453.0;507.481
20.0;0.0;47.0;0.0;32.0;0.0;35.0;0.0;51.75;2894276.0;0.0;0.0;28.52;11.5;307.0;128.0;2480.0;848.23
20.0;0.0;48.0;0.0;32.0;0.0;36.0;0.0;69.24;3871945.0;0.0;18.0;28.4;11.5;308.0;128.0;2470.0;907.926
16.0;0.0;52.0;0.0;32.0;0.0;36.0;0.0;69.16;3867893.0;0.0;56.0;28.63;11.46;309.0;128.0;2498.0;1516.737
12.0;0.0;57.0;0.0;32.0;0.0;37.0;0.0;86.0;4809384.0;0.0;27.0;28.46;11.48;310.0;128.0;2479.0;2353.458
8.0;0.0;62.0;0.0;32.0;0.0;38.0;0.0;102.73;5745193.0;0.0;45.0;28.66;11.48;311.0;128.0;2497.0;3373.545
32.0;0.0;35.0;0.0;33.0;0.0;34.0;0.0;17.22;962998.0;0.0;1.0;27.92;11.68;312.0;128.0;2390.0;9.263
31.0;0.0;36.0;0.0;33.0;0.0;34.0;0.0;17.04;952750.0;0.0;3.0;28.47;11.61;313.0;128.0;2452.0;27.665
30.0;0.0;37.0;0.0;33.0;0.0;34.0;0.0;17.09;955767.0;0.0;3.0;28.5;11.65;314.0;128.0;2446.0;55.303
29.0;0.0;38.0;0.0;33.0;0.0;34.0;0.0;17.09;955746.0;0.0;1.0;28.14;11.52;315.0;128.0;2443.0;93.211
29.0;0.0;39.0;0.0;33.0;0.0;35.0;0.0;34.7;1940680.0;0.0;7.0;28.31;11.65;316.0;128.0;2430.0;112.288
27.0;0.0;41.0;0.0;33.0;0.0;35.0;0.0;34.78;1945292.0;0.0;3.0;28.66;11.61;317.0;128.0;2469.0;225.87
25.0;0.0;43.0;0.0;33.0;0.0;35.0;0.0;34.68;1939476.0;0.0;1.0;28.69;11.56;318.0;128.0;2482.0;376.991
24.0;0.0;45.0;0.0;33.0;0.0;36.0;0.0;51.64;2887723.0;0.0;0.0;28.7;11.43;319.0;128.0;2511.0;510.966
21.0;0.0;48.0;0.0;33.0;0.0;36.0;0.0;51.74;2893457.0;0.0;22.0;28.59;11.4;320.0;128.0;2508.0;855.505
21.0;0.0;49.0;0.0;33.0;0.0;37.0;0.0;69.32;3876884.0;0.0;11.0;28.46;11.32;321.0;128.0;2514.0;923.428
17.0;0.0;53.0;0.0;33.0;0.0;37.0;0.0;69.05;3861347.0;0.0;43.0;28.15;11.36;322.0;128.0;2478.0;1527.655
13.0;0.0;58.0;0.0;33.0;0.0;38.0;0.0;86.36;4829620.0;0.0;20.0;28.64;11.36;323.0;128.0;2521.0;2388.274
9.0;0.0;63.0;0.0;33.0;0.0;39.0;0.0;102.71;5743722.0;0.0;175.0;28.7;11.41;324.0;128.0;2515.0;3393.581
33.0;0.0;36.0;0.0;34.0;0.0;35.0;0.0;17.28;966287.0;0.0;3.0;28.37;11.59;325.0;128.0;2448.0;9.368
32.0;0.0;37.0;0.0;34.0;0.0;35.0;0.0;17.28;966163.0;0.0;0.0;28.17;11.63;326.0;128.0;2422.0;28.007
31.0;0.0;38.0;0.0;34.0;0.0;35.0;0.0;17.14;958672.0;0.0;0.0;28.64;11.57;327.0;128.0;2475.0;55.848
30.0;0.0;39.0;0.0;34.0;0.0;35.0;0.0;17.07;954736.0;0.0;0.0;28.34;11.56;328.0;128.0;2452.0;92.78
30.0;0.0;40.0;0.0;34.0;0.0;36.0;0.0;34.67;1939157.0;0.0;0.0;28.18;11.63;329.0;128.0;2423.0;112.384
28.0;0.0;42.0;0.0;34.0;0.0;36.0;0.0;34.8;1945928.0;0.0;0.0;28.32;11.45;330.0;128.0;2473.0;229.158
26.0;0.0;44.0;0.0;34.0;0.0;36.0;0.0;34.7;1940380.0;0.0;6.0;28.53;11.55;331.0;128.0;2470.0;377.535
25.0;0.0;46.0;0.0;34.0;0.0;37.0;0.0;51.88;2901188.0;0.0;5.0;28.18;11.53;332.0;128.0;2444.0;508.889
22.0;0.0;49.0;0.0;34.0;0.0;37.0;0.0;51.74;2893320.0;0.0;1.0;28.21;11.56;333.0;128.0;2440.0;843.664
22.0;0.0;50.0;0.0;34.0;0.0;38.0;0.0;69.37;3879437.0;0.0;51.0;28.32;11.56;334.0;128.0;2450.0;904.909
18.0;0.0;54.0;0.0;34.0;0.0;38.0;0.0;68.94;3855282.0;0.0;139.0;28.47;11.43;335.0;128.0;2491.0;1515.88
14.0;0.0;59.0;0.0;34.0;0.0;39.0;0.0;86.27;4824495.0;0.0;39.0;28.66;11.41;336.0;128.0;2512.0;2375.33
34.0;0.0;37.0;0.0;35.0;0.0;36.0;0.0;17.11;956850.0;0.0;2.0;28.38;11.49;337.0;128.0;2470.0;9.356
33.0;0.0;38.0;0.0;35.0;0.0;36.0;0.0;17.11;957093.0;0.0;7.0;28.15;11.51;338.0;128.0;2446.0;28.02
32.0;0.0;39.0;0.0;35.0;0.0;36.0;0.0;17.14;958549.0;0.0;2.0;28.4;11.52;339.0;128.0;2465.0;56.091
31.0;0.0;40.0;0.0;35.0;0.0;36.0;0.0;16.99;950304.0;0.0;2.0;28.12;11.56;340.0;128.0;2433.0;92.345
31.0;0.0;41.0;0.0;35.0;0.0;37.0;0.0;34.6;1934714.0;0.0;21.0;28.35;11.61;341.0;128.0;2442.0;112.35
29.0;0.0;43.0;0.0;35.0;0.0;37.0;0.0;34.6;1935225.0;0.0;19.0;28.29;11.56;342.0;128.0;2447.0;225.673
27.0;0.0;45.0;0.0;35.0;0.0;37.0;0.0;34.43;1925585.0;0.0;1.0;28.24;11.59;343.0;128.0;2437.0;373.305
26.0;0.0;47.0;0.0;35.0;0.0;38.0;0.0;51.96;2905597.0;0.0;11.0;28.35;11.56;344.0;128.0;2452.0;508.351
23.0;0.0;50.0;0.0;35.0;0.0;38.0;0.0;51.71;2891752.0;0.0;46.0;28.32;11.35;345.0;128.0;2495.0;858.776
23.0;0.0;51.0;0.0;35.0;0.0;39.0;0.0;69.21;3870471.0;0.0;45.0;28.7;11.41;346.0;128.0;2515.0;914.691
19.0;0.0;55.0;0.0;35.0;0.0;39.0;0.0;68.95;3855959.0;0.0;35.0;28.61;11.44;347.0;128.0;2501.0;1514.775
15.0;0.0;60.0;0.0;35.0;0.0;40.0;0.0;85.67;4791250.0;0.0;80.0;28.78;11.35;348.0;128.0;2536.0;2371.28
35.0;0.0;38.0;0.0;36.0;0.0;37.0;0.0;17.28;966177.0;0.0;0.0;28.37;11.62;349.0;128.0;2441.0;9.344
34.0;0.0;39.0;0.0;36.0;0.0;37.0;0.0;17.21;962499.0;0.0;2.0;28.12;11.53;350.0;128.0;2439.0;28.135
33.0;0.0;40.0;0.0;36.0;0.0;37.0;0.0;17.12;957532.0;0.0;0.0;28.47;11.41;351.0;128.0;2495.0;56.565
32.0;0.0;41.0;0.0;36.0;0.0;37.0;0.0;17.32;968571.0;0.0;3.0;28.17;11.59;352.0;128.0;2431.0;93.895
32.0;0.0;42.0;0.0;36.0;0.0;38.0;0.0;34.74;1942786.0;0.0;12.0;28.47;11.58;353.0;128.0;2459.0;113.097
30.0;0.0;44.0;0.0;36.0;0.0;38.0;0.0;34.68;1939253.0;0.0;8.0;28.15;11.5;354.0;128.0;2448.0;227.375
28.0;0.0;46.0;0.0;36.0;0.0;38.0;0.0;34.54;1931560.0;0.0;0.0;28.12;11.51;355.0;128.0;2443.0;377.1
27.0;0.0;48.0;0.0;36.0;0.0;39.0;0.0;51.95;2905355.0;0.0;0.0;28.59;11.6;356.0;128.0;2465.0;506.501
24.0;0.0;51.0;0.0;36.0;0.0;39.0;0.0;51.83;2898317.0;0.0;22.0;28.52;11.45;357.0;128.0;2491.0;853.251
24.0;0.0;52.0;0.0;36.0;0.0;40.0;0.0;69.28;3874199.0;0.0;16.0;28.35;11.45;358.0;128.0;2476.0;912.417
20.0;0.0;56.0;0.0;36.0;0.0;40.0;0.0;69.05;3861652.0;0.0;44.0;28.52;11.52;359.0;128.0;2476.0;1506.437
16.0;0.0;61.0;0.0;36.0;0.0;41.0;0.0;86.57;4841261.0;0.0;115.0;28.79;11.56;360.0;128.0;2490.0;2352.662
36.0;0.0;39.0;0.0;37.0;0.0;38.0;0.0;17.05;953421.0;0.0;0.0;28.12;11.67;361.0;128.0;2410.0;9.18
35.0;0.0;40.0;0.0;37.0;0.0;38.0;0.0;17.22;963114.0;0.0;12.0;28.23;11.64;362.0;128.0;2425.0;27.886
34.0;0.0;41.0;0.0;37.0;0.0;38.0;0.0;17.08;955321.0;0.0;3.0;28.21;11.72;363.0;128.0;2407.0;54.94
33.0;0.0;42.0;0.0;37.0;0.0;38.0;0.0;17.1;956578.0;0.0;0.0;28.34;11.71;364.0;128.0;2420.0;91.753
33.0;0.0;43.0;0.0;37.0;0.0;39.0;0.0;34.86;1949572.0;0.0;2.0;28.5;11.74;365.0;128.0;2428.0;111.941
31.0;0.0;45.0;0.0;37.0;0.0;39.0;0.0;34.71;1941276.0;0.0;11.0;28.26;11.49;366.0;128.0;2460.0;227.77
29.0;0.0;47.0;0.0;37.0;0.0;39.0;0.0;34.76;1943660.0;0.0;2.0;28.4;11.53;367.0;128.0;2463.0;378.844
